GEO.id,GEO.id2,GEO.display-label,HD01_VD01
1400000US36047123700,36047123700,"Census Tract 1237, Kings County, New York",5969
1400000US36047150200,36047150200,"Census Tract 1502, Kings County, New York",2897
1400000US36047152200,36047152200,"Census Tract 1522, Kings County, New York",3441
1400000US36047990100,36047990100,"Census Tract 9901, Kings County, New York",0
1400000US36061000100,36061000100,"Census Tract 1, New York County, New York",0
1400000US36061000201,36061000201,"Census Tract 2.01, New York County, New York",2799
1400000US36061000202,36061000202,"Census Tract 2.02, New York County, New York",8137
1400000US36061000500,36061000500,"Census Tract 5, New York County, New York",0
1400000US36061000600,36061000600,"Census Tract 6, New York County, New York",10843
1400000US36061000700,36061000700,"Census Tract 7, New York County, New York",6294
1400000US36061000800,36061000800,"Census Tract 8, New York County, New York",11270
1400000US36061000900,36061000900,"Census Tract 9, New York County, New York",613
1400000US36061001001,36061001001,"Census Tract 10.01, New York County, New York",1672
1400000US36061001002,36061001002,"Census Tract 10.02, New York County, New York",6287
1400000US36061001200,36061001200,"Census Tract 12, New York County, New York",3869
1400000US36061001300,36061001300,"Census Tract 13, New York County, New York",3702
1400000US36061001401,36061001401,"Census Tract 14.01, New York County, New York",3289
1400000US36061001402,36061001402,"Census Tract 14.02, New York County, New York",3035
1400000US36061001501,36061001501,"Census Tract 15.01, New York County, New York",5102
1400000US36061001502,36061001502,"Census Tract 15.02, New York County, New York",6785
1400000US36061001600,36061001600,"Census Tract 16, New York County, New York",7867
1400000US36061001800,36061001800,"Census Tract 18, New York County, New York",7551
1400000US36061002000,36061002000,"Census Tract 20, New York County, New York",4819
1400000US36061002100,36061002100,"Census Tract 21, New York County, New York",4937
1400000US36061002201,36061002201,"Census Tract 22.01, New York County, New York",6520
1400000US36061002202,36061002202,"Census Tract 22.02, New York County, New York",2158
1400000US36061002400,36061002400,"Census Tract 24, New York County, New York",5408
1400000US36061002500,36061002500,"Census Tract 25, New York County, New York",5333
1400000US36061002601,36061002601,"Census Tract 26.01, New York County, New York",3735
1400000US36061002602,36061002602,"Census Tract 26.02, New York County, New York",4328
1400000US36061002700,36061002700,"Census Tract 27, New York County, New York",1214
1400000US36061002800,36061002800,"Census Tract 28, New York County, New York",7093
1400000US36061002900,36061002900,"Census Tract 29, New York County, New York",6839
1400000US36061003001,36061003001,"Census Tract 30.01, New York County, New York",4505
1400000US36061003002,36061003002,"Census Tract 30.02, New York County, New York",3017
1400000US36061003100,36061003100,"Census Tract 31, New York County, New York",2718
1400000US36061003200,36061003200,"Census Tract 32, New York County, New York",8300
1400000US36061003300,36061003300,"Census Tract 33, New York County, New York",4656
1400000US36061003400,36061003400,"Census Tract 34, New York County, New York",6720
1400000US36061003601,36061003601,"Census Tract 36.01, New York County, New York",3224
1400000US36061003602,36061003602,"Census Tract 36.02, New York County, New York",2734
1400000US36061003700,36061003700,"Census Tract 37, New York County, New York",2265
1400000US36061003800,36061003800,"Census Tract 38, New York County, New York",8557
1400000US36061003900,36061003900,"Census Tract 39, New York County, New York",4734
1400000US36061004000,36061004000,"Census Tract 40, New York County, New York",8919
1400000US36061004100,36061004100,"Census Tract 41, New York County, New York",7561
1400000US36061004200,36061004200,"Census Tract 42, New York County, New York",4234
1400000US36061004300,36061004300,"Census Tract 43, New York County, New York",4529
1400000US36061004400,36061004400,"Census Tract 44, New York County, New York",17224
1400000US36061004500,36061004500,"Census Tract 45, New York County, New York",828
1400000US36061004700,36061004700,"Census Tract 47, New York County, New York",2259
1400000US36061004800,36061004800,"Census Tract 48, New York County, New York",6749
1400000US36061004900,36061004900,"Census Tract 49, New York County, New York",4544
1400000US36061005000,36061005000,"Census Tract 50, New York County, New York",5690
1400000US36061005200,36061005200,"Census Tract 52, New York County, New York",4033
1400000US36061005400,36061005400,"Census Tract 54, New York County, New York",4259
1400000US36061005501,36061005501,"Census Tract 55.01, New York County, New York",4328
1400000US36061005502,36061005502,"Census Tract 55.02, New York County, New York",1995
1400000US36061005600,36061005600,"Census Tract 56, New York County, New York",2743
1400000US36061005700,36061005700,"Census Tract 57, New York County, New York",2538
1400000US36061005800,36061005800,"Census Tract 58, New York County, New York",3155
1400000US36061005900,36061005900,"Census Tract 59, New York County, New York",5547
1400000US36061006000,36061006000,"Census Tract 60, New York County, New York",4464
1400000US36061006100,36061006100,"Census Tract 61, New York County, New York",5237
1400000US36061006200,36061006200,"Census Tract 62, New York County, New York",4035
1400000US36061006300,36061006300,"Census Tract 63, New York County, New York",6293
1400000US36061006400,36061006400,"Census Tract 64, New York County, New York",7601
1400000US36061006500,36061006500,"Census Tract 65, New York County, New York",7078
1400000US36061006600,36061006600,"Census Tract 66, New York County, New York",12766
1400000US36061006700,36061006700,"Census Tract 67, New York County, New York",5399
1400000US36061006800,36061006800,"Census Tract 68, New York County, New York",5857
1400000US36061006900,36061006900,"Census Tract 69, New York County, New York",2777
1400000US36061007000,36061007000,"Census Tract 70, New York County, New York",9035
1400000US36061007100,36061007100,"Census Tract 71, New York County, New York",5547
1400000US36061007200,36061007200,"Census Tract 72, New York County, New York",8639
1400000US36061007300,36061007300,"Census Tract 73, New York County, New York",5946
1400000US36061007400,36061007400,"Census Tract 74, New York County, New York",4389
1400000US36061007500,36061007500,"Census Tract 75, New York County, New York",4428
1400000US36061007600,36061007600,"Census Tract 76, New York County, New York",2192
1400000US36061007700,36061007700,"Census Tract 77, New York County, New York",5532
1400000US36061007800,36061007800,"Census Tract 78, New York County, New York",7982
1400000US36061007900,36061007900,"Census Tract 79, New York County, New York",4658
1400000US36061008000,36061008000,"Census Tract 80, New York County, New York",5008
1400000US36061008100,36061008100,"Census Tract 81, New York County, New York",7860
1400000US36061008200,36061008200,"Census Tract 82, New York County, New York",3725
1400000US36061008300,36061008300,"Census Tract 83, New York County, New York",3786
1400000US36061008400,36061008400,"Census Tract 84, New York County, New York",1555
1400000US36061008601,36061008601,"Census Tract 86.01, New York County, New York",2317
1400000US36061008602,36061008602,"Census Tract 86.02, New York County, New York",0
1400000US36061008603,36061008603,"Census Tract 86.03, New York County, New York",4689
1400000US36061008700,36061008700,"Census Tract 87, New York County, New York",6415
1400000US36061008800,36061008800,"Census Tract 88, New York County, New York",7048
1400000US36061008900,36061008900,"Census Tract 89, New York County, New York",5964
1400000US36061009000,36061009000,"Census Tract 90, New York County, New York",6816
1400000US36061009100,36061009100,"Census Tract 91, New York County, New York",6285
1400000US36061009200,36061009200,"Census Tract 92, New York County, New York",1765
1400000US36061009300,36061009300,"Census Tract 93, New York County, New York",9574
1400000US36061009400,36061009400,"Census Tract 94, New York County, New York",27
1400000US36061009500,36061009500,"Census Tract 95, New York County, New York",3144
1400000US36061009600,36061009600,"Census Tract 96, New York County, New York",157
1400000US36061009700,36061009700,"Census Tract 97, New York County, New York",5044
1400000US36061009800,36061009800,"Census Tract 98, New York County, New York",6525
1400000US36061009900,36061009900,"Census Tract 99, New York County, New York",2435
1400000US36061010000,36061010000,"Census Tract 100, New York County, New York",1790
1400000US36061010100,36061010100,"Census Tract 101, New York County, New York",782
1400000US36061010200,36061010200,"Census Tract 102, New York County, New York",187
1400000US36061010300,36061010300,"Census Tract 103, New York County, New York",1806
1400000US36061010400,36061010400,"Census Tract 104, New York County, New York",1065
1400000US36061010601,36061010601,"Census Tract 106.01, New York County, New York",6905
1400000US36061010602,36061010602,"Census Tract 106.02, New York County, New York",5019
1400000US36061010800,36061010800,"Census Tract 108, New York County, New York",8287
1400000US36061010900,36061010900,"Census Tract 109, New York County, New York",108
1400000US36061011000,36061011000,"Census Tract 110, New York County, New York",7312
1400000US36061011100,36061011100,"Census Tract 111, New York County, New York",2982
1400000US36061011201,36061011201,"Census Tract 112.01, New York County, New York",803
1400000US36061011202,36061011202,"Census Tract 112.02, New York County, New York",307
1400000US36061011203,36061011203,"Census Tract 112.03, New York County, New York",1188
1400000US36061011300,36061011300,"Census Tract 113, New York County, New York",236
1400000US36061011401,36061011401,"Census Tract 114.01, New York County, New York",1351
1400000US36061011402,36061011402,"Census Tract 114.02, New York County, New York",2456
1400000US36061011500,36061011500,"Census Tract 115, New York County, New York",2086
1400000US36061011600,36061011600,"Census Tract 116, New York County, New York",3690
1400000US36061011700,36061011700,"Census Tract 117, New York County, New York",1987
1400000US36061011800,36061011800,"Census Tract 118, New York County, New York",8952
1400000US36061011900,36061011900,"Census Tract 119, New York County, New York",1106
1400000US36061012000,36061012000,"Census Tract 120, New York County, New York",3989
1400000US36061012100,36061012100,"Census Tract 121, New York County, New York",8927
1400000US36061012200,36061012200,"Census Tract 122, New York County, New York",2846
1400000US36061012400,36061012400,"Census Tract 124, New York County, New York",9954
1400000US36061012500,36061012500,"Census Tract 125, New York County, New York",2359
1400000US36061012600,36061012600,"Census Tract 126, New York County, New York",11624
1400000US36061012700,36061012700,"Census Tract 127, New York County, New York",7117
1400000US36061012800,36061012800,"Census Tract 128, New York County, New York",6122
1400000US36061012900,36061012900,"Census Tract 129, New York County, New York",5382
1400000US36061013000,36061013000,"Census Tract 130, New York County, New York",4129
1400000US36061013100,36061013100,"Census Tract 131, New York County, New York",2589
1400000US36061013200,36061013200,"Census Tract 132, New York County, New York",9396
1400000US36061013300,36061013300,"Census Tract 133, New York County, New York",6267
1400000US36061013400,36061013400,"Census Tract 134, New York County, New York",10809
1400000US36061013500,36061013500,"Census Tract 135, New York County, New York",5599
1400000US36061013600,36061013600,"Census Tract 136, New York County, New York",15428
1400000US36061013700,36061013700,"Census Tract 137, New York County, New York",6722
1400000US36061013800,36061013800,"Census Tract 138, New York County, New York",13368
1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",8315
1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",8078
1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",4656
1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",14
1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",4893
1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",6901
1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",6014
1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",3653
1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",8244
1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",2065
1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",2637
1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",6583
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",5275
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",2520
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",6023
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",7777
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",7308
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",9157
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",12701
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",10124
1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",5404
1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",2305
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",10242
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",5190
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",3362
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",9118
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",3598
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",3725
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",6173
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",9586
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",6734
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",6301
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",7288
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",7447
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",6504
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",5137
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",8288
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",8187
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",9765
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",5525
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",9346
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",4919
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",2626
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",11033
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",9242
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",4966
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",8725
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",7387
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",9256
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",6681
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",8845
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",8898
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",4244
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",6105
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",9373
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",6197
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",11957
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",2932
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",9260
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",4036
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",8882
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",6021
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",7866
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",4025
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",500
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",1859
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",1933
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",9786
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",3139
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",2290
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",4049
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",3761
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",4768
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",2684
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",3081
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",4568
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",3759
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",7705
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",9240
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",3814
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",5420
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",2999
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",3094
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",7779
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",0
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",6764
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",5963
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",5564
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",2344
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",2629
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",8026
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",3645
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",6107
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",10196
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",4252
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",5891
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",5399
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",8615
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",9179
1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",6145
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",8726
1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",6358
1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",5204
1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",6709
1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",1948
1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",6316
1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",7155
1400000US36061023801,36061023801,"Census Tract 238.01, New York County, New York",8773
1400000US36061023802,36061023802,"Census Tract 238.02, New York County, New York",2626
1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",2431
1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",1376
1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",8702
1400000US36061024200,36061024200,"Census Tract 242, New York County, New York",3461
1400000US36061024301,36061024301,"Census Tract 243.01, New York County, New York",4222
1400000US36061024302,36061024302,"Census Tract 243.02, New York County, New York",7255
1400000US36061024500,36061024500,"Census Tract 245, New York County, New York",15929
1400000US36061024700,36061024700,"Census Tract 247, New York County, New York",8567
1400000US36061024900,36061024900,"Census Tract 249, New York County, New York",971
1400000US36061025100,36061025100,"Census Tract 251, New York County, New York",3137
1400000US36061025300,36061025300,"Census Tract 253, New York County, New York",11643
1400000US36061025500,36061025500,"Census Tract 255, New York County, New York",5818
1400000US36061025700,36061025700,"Census Tract 257, New York County, New York",4223
1400000US36061025900,36061025900,"Census Tract 259, New York County, New York",3356
1400000US36061026100,36061026100,"Census Tract 261, New York County, New York",13073
1400000US36061026300,36061026300,"Census Tract 263, New York County, New York",9217
1400000US36061026500,36061026500,"Census Tract 265, New York County, New York",7455
1400000US36061026700,36061026700,"Census Tract 267, New York County, New York",2304
1400000US36061026900,36061026900,"Census Tract 269, New York County, New York",9304
1400000US36061027100,36061027100,"Census Tract 271, New York County, New York",9551
1400000US36061027300,36061027300,"Census Tract 273, New York County, New York",6431
1400000US36061027500,36061027500,"Census Tract 275, New York County, New York",2837
1400000US36061027700,36061027700,"Census Tract 277, New York County, New York",7335
1400000US36061027900,36061027900,"Census Tract 279, New York County, New York",11024
1400000US36061028100,36061028100,"Census Tract 281, New York County, New York",2908
1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",7746
1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",7927
1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",4366
1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",12304
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",9028
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",7780
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",34
1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",4319
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",3335
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",3478
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",8645
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",0
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",7701
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",5573
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",0
1400000US36081000100,36081000100,"Census Tract 1, Queens County, New York",4300
1400000US36081000200,36081000200,"Census Tract 2, Queens County, New York",3355
1400000US36081000400,36081000400,"Census Tract 4, Queens County, New York",4773
1400000US36081000600,36081000600,"Census Tract 6, Queens County, New York",3459
1400000US36081000700,36081000700,"Census Tract 7, Queens County, New York",4026
1400000US36081000800,36081000800,"Census Tract 8, Queens County, New York",3549
1400000US36081001000,36081001000,"Census Tract 10, Queens County, New York",3569
1400000US36081001200,36081001200,"Census Tract 12, Queens County, New York",4158
1400000US36081001400,36081001400,"Census Tract 14, Queens County, New York",4093
1400000US36081001600,36081001600,"Census Tract 16, Queens County, New York",2961
1400000US36081001800,36081001800,"Census Tract 18, Queens County, New York",3103
1400000US36081001900,36081001900,"Census Tract 19, Queens County, New York",895
1400000US36081002000,36081002000,"Census Tract 20, Queens County, New York",1609
1400000US36081002200,36081002200,"Census Tract 22, Queens County, New York",1855
1400000US36081002400,36081002400,"Census Tract 24, Queens County, New York",2483
1400000US36081002500,36081002500,"Census Tract 25, Queens County, New York",6773
1400000US36081002600,36081002600,"Census Tract 26, Queens County, New York",2035
1400000US36081002800,36081002800,"Census Tract 28, Queens County, New York",3177
1400000US36081003000,36081003000,"Census Tract 30, Queens County, New York",1640
1400000US36081003100,36081003100,"Census Tract 31, Queens County, New York",1110
1400000US36081003200,36081003200,"Census Tract 32, Queens County, New York",1273
1400000US36081003300,36081003300,"Census Tract 33, Queens County, New York",2130
1400000US36081003400,36081003400,"Census Tract 34, Queens County, New York",2248
1400000US36081003600,36081003600,"Census Tract 36, Queens County, New York",3126
1400000US36081003700,36081003700,"Census Tract 37, Queens County, New York",0
1400000US36081003800,36081003800,"Census Tract 38, Queens County, New York",2499
1400000US36081003900,36081003900,"Census Tract 39, Queens County, New York",1426
1400000US36081004001,36081004001,"Census Tract 40.01, Queens County, New York",2050
1400000US36081004002,36081004002,"Census Tract 40.02, Queens County, New York",1198
1400000US36081004200,36081004200,"Census Tract 42, Queens County, New York",4273
1400000US36081004300,36081004300,"Census Tract 43, Queens County, New York",2301
1400000US36081004401,36081004401,"Census Tract 44.01, Queens County, New York",3400
1400000US36081004500,36081004500,"Census Tract 45, Queens County, New York",2687
1400000US36081004700,36081004700,"Census Tract 47, Queens County, New York",4052
1400000US36081005000,36081005000,"Census Tract 50, Queens County, New York",0
1400000US36081005100,36081005100,"Census Tract 51, Queens County, New York",1904
1400000US36081005200,36081005200,"Census Tract 52, Queens County, New York",2851
1400000US36081005300,36081005300,"Census Tract 53, Queens County, New York",5085
1400000US36081005400,36081005400,"Census Tract 54, Queens County, New York",5513
1400000US36081005500,36081005500,"Census Tract 55, Queens County, New York",1124
1400000US36081005700,36081005700,"Census Tract 57, Queens County, New York",3784
1400000US36081005800,36081005800,"Census Tract 58, Queens County, New York",6121
1400000US36081005900,36081005900,"Census Tract 59, Queens County, New York",3759
1400000US36081006100,36081006100,"Census Tract 61, Queens County, New York",5752
1400000US36081006201,36081006201,"Census Tract 62.01, Queens County, New York",5481
1400000US36081006202,36081006202,"Census Tract 62.02, Queens County, New York",6889
1400000US36081006300,36081006300,"Census Tract 63, Queens County, New York",5156
1400000US36081006501,36081006501,"Census Tract 65.01, Queens County, New York",3573
1400000US36081006502,36081006502,"Census Tract 65.02, Queens County, New York",3940
1400000US36081006900,36081006900,"Census Tract 69, Queens County, New York",4528
1400000US36081007100,36081007100,"Census Tract 71, Queens County, New York",3534
1400000US36081007300,36081007300,"Census Tract 73, Queens County, New York",4223
1400000US36081007500,36081007500,"Census Tract 75, Queens County, New York",3642
1400000US36081007700,36081007700,"Census Tract 77, Queens County, New York",1347
1400000US36081007900,36081007900,"Census Tract 79, Queens County, New York",3026
1400000US36081008100,36081008100,"Census Tract 81, Queens County, New York",1030
1400000US36081008300,36081008300,"Census Tract 83, Queens County, New York",3695
1400000US36081008500,36081008500,"Census Tract 85, Queens County, New York",939
1400000US36081008600,36081008600,"Census Tract 86, Queens County, New York",2496
1400000US36081008700,36081008700,"Census Tract 87, Queens County, New York",3863
1400000US36081008800,36081008800,"Census Tract 88, Queens County, New York",3425
1400000US36081009100,36081009100,"Census Tract 91, Queens County, New York",2651
1400000US36081009400,36081009400,"Census Tract 94, Queens County, New York",2841
1400000US36081009500,36081009500,"Census Tract 95, Queens County, New York",2858
1400000US36081009600,36081009600,"Census Tract 96, Queens County, New York",3301
1400000US36081009700,36081009700,"Census Tract 97, Queens County, New York",3726
1400000US36081009800,36081009800,"Census Tract 98, Queens County, New York",2529
1400000US36081009900,36081009900,"Census Tract 99, Queens County, New York",0
1400000US36081010000,36081010000,"Census Tract 100, Queens County, New York",3326
1400000US36081010100,36081010100,"Census Tract 101, Queens County, New York",2324
1400000US36081010200,36081010200,"Census Tract 102, Queens County, New York",2747
1400000US36081010300,36081010300,"Census Tract 103, Queens County, New York",3704
1400000US36081010400,36081010400,"Census Tract 104, Queens County, New York",3833
1400000US36081010500,36081010500,"Census Tract 105, Queens County, New York",4470
1400000US36081010600,36081010600,"Census Tract 106, Queens County, New York",2952
1400000US36081010701,36081010701,"Census Tract 107.01, Queens County, New York",0
1400000US36081010800,36081010800,"Census Tract 108, Queens County, New York",3123
1400000US36081011000,36081011000,"Census Tract 110, Queens County, New York",3277
1400000US36081011100,36081011100,"Census Tract 111, Queens County, New York",3014
1400000US36081011200,36081011200,"Census Tract 112, Queens County, New York",2307
1400000US36081011300,36081011300,"Census Tract 113, Queens County, New York",5076
1400000US36081011400,36081011400,"Census Tract 114, Queens County, New York",950
1400000US36081011500,36081011500,"Census Tract 115, Queens County, New York",2727
1400000US36081011600,36081011600,"Census Tract 116, Queens County, New York",1959
1400000US36081011700,36081011700,"Census Tract 117, Queens County, New York",3627
1400000US36081011800,36081011800,"Census Tract 118, Queens County, New York",2715
1400000US36081011900,36081011900,"Census Tract 119, Queens County, New York",1802
1400000US36081012000,36081012000,"Census Tract 120, Queens County, New York",2690
1400000US36081012100,36081012100,"Census Tract 121, Queens County, New York",2137
1400000US36081012200,36081012200,"Census Tract 122, Queens County, New York",2595
1400000US36081012301,36081012301,"Census Tract 123.01, Queens County, New York",2905
1400000US36081012400,36081012400,"Census Tract 124, Queens County, New York",2816
1400000US36081012500,36081012500,"Census Tract 125, Queens County, New York",2049
1400000US36081012601,36081012601,"Census Tract 126.01, Queens County, New York",2712
1400000US36081012602,36081012602,"Census Tract 126.02, Queens County, New York",2318
1400000US36081012800,36081012800,"Census Tract 128, Queens County, New York",1993
1400000US36081013000,36081013000,"Census Tract 130, Queens County, New York",1726
1400000US36081013200,36081013200,"Census Tract 132, Queens County, New York",1700
1400000US36081013400,36081013400,"Census Tract 134, Queens County, New York",5030
1400000US36081013500,36081013500,"Census Tract 135, Queens County, New York",1826
1400000US36081013600,36081013600,"Census Tract 136, Queens County, New York",1800
1400000US36081013700,36081013700,"Census Tract 137, Queens County, New York",1361
1400000US36081013800,36081013800,"Census Tract 138, Queens County, New York",3872
1400000US36081014000,36081014000,"Census Tract 140, Queens County, New York",3575
1400000US36081014100,36081014100,"Census Tract 141, Queens County, New York",1665
1400000US36081014201,36081014201,"Census Tract 142.01, Queens County, New York",4865
1400000US36081014202,36081014202,"Census Tract 142.02, Queens County, New York",2627
1400000US36081014300,36081014300,"Census Tract 143, Queens County, New York",3998
1400000US36081014400,36081014400,"Census Tract 144, Queens County, New York",1794
1400000US36081014500,36081014500,"Census Tract 145, Queens County, New York",2003
1400000US36081014700,36081014700,"Census Tract 147, Queens County, New York",2717
1400000US36081014800,36081014800,"Census Tract 148, Queens County, New York",2547
1400000US36081014900,36081014900,"Census Tract 149, Queens County, New York",2178
1400000US36081015000,36081015000,"Census Tract 150, Queens County, New York",2586
1400000US36081015100,36081015100,"Census Tract 151, Queens County, New York",2911
1400000US36081015200,36081015200,"Census Tract 152, Queens County, New York",3040
1400000US36081015300,36081015300,"Census Tract 153, Queens County, New York",1956
1400000US36081015400,36081015400,"Census Tract 154, Queens County, New York",2028
1400000US36081015500,36081015500,"Census Tract 155, Queens County, New York",2036
1400000US36081015600,36081015600,"Census Tract 156, Queens County, New York",3138
1400000US36081015700,36081015700,"Census Tract 157, Queens County, New York",1490
1400000US36081015801,36081015801,"Census Tract 158.01, Queens County, New York",3284
1400000US36081015802,36081015802,"Census Tract 158.02, Queens County, New York",4320
