GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC02_EST_VC01,HC03_EST_VC01,HC01_EST_VC03,HC02_EST_VC03,HC03_EST_VC03,HC01_EST_VC04,HC02_EST_VC04,HC03_EST_VC04,HC01_EST_VC05,HC02_EST_VC05,HC03_EST_VC05,HC01_EST_VC07,HC02_EST_VC07,HC03_EST_VC07,HC01_EST_VC08,HC02_EST_VC08,HC03_EST_VC08,HC01_EST_VC09,HC02_EST_VC09,HC03_EST_VC09,HC01_EST_VC10,HC02_EST_VC10,HC03_EST_VC10,HC01_EST_VC11,HC02_EST_VC11,HC03_EST_VC11,HC01_EST_VC12,HC02_EST_VC12,HC03_EST_VC12,HC01_EST_VC14,HC02_EST_VC14,HC03_EST_VC14,HC01_EST_VC15,HC02_EST_VC15,HC03_EST_VC15,HC01_EST_VC16,HC02_EST_VC16,HC03_EST_VC16,HC01_EST_VC17,HC02_EST_VC17,HC03_EST_VC17,HC01_EST_VC18,HC02_EST_VC18,HC03_EST_VC18,HC01_EST_VC19,HC02_EST_VC19,HC03_EST_VC19,HC01_EST_VC20,HC02_EST_VC20,HC03_EST_VC20,HC01_EST_VC22,HC02_EST_VC22,HC03_EST_VC22,HC01_EST_VC23,HC02_EST_VC23,HC03_EST_VC23,HC01_EST_VC24,HC02_EST_VC24,HC03_EST_VC24,HC01_EST_VC25,HC02_EST_VC25,HC03_EST_VC25,HC01_EST_VC26,HC02_EST_VC26,HC03_EST_VC26,HC01_EST_VC27,HC02_EST_VC27,HC03_EST_VC27,HC01_EST_VC28,HC02_EST_VC28,HC03_EST_VC28
1400000US36005011502,36005011502,"Census Tract 115.02, Bronx County, New York",4551,855,18.8,461,0,0.0,,0,0.0,,0,0.0,1121,96,8.6,,0,0.0,,27,2.4,,49,4.4,,43,3.8,,0,0.0,2647,575,21.7,,136,5.1,,150,5.7,,221,8.3,,349,13.2,,120,4.5,,166,6.3,322,184,57.1,,19,5.9,,33,10.2,,41,12.7,,174,54.0,,56,17.4,,100,31.1
1400000US36005011700,36005011700,"Census Tract 117, Bronx County, New York",1594,357,22.4,119,0,0.0,,0,0.0,,0,0.0,372,39,10.5,,0,0.0,,0,0.0,,39,10.5,,20,5.4,,5,1.3,1004,279,27.8,,41,4.1,,43,4.3,,111,11.1,,169,16.8,,92,9.2,,68,6.8,99,39,39.4,,13,13.1,,21,21.2,,29,29.3,,39,39.4,,10,10.1,,17,17.2
1400000US36005011800,36005011800,"Census Tract 118, Bronx County, New York",5112,466,9.1,150,0,0.0,,0,0.0,,0,0.0,565,11,1.9,,0,0.0,,0,0.0,,11,1.9,,0,0.0,,0,0.0,3552,206,5.8,,40,1.1,,52,1.5,,47,1.3,,76,2.1,,8,0.2,,64,1.8,845,249,29.5,,64,7.6,,47,5.6,,94,11.1,,118,14.0,,32,3.8,,128,15.1
1400000US36005011900,36005011900,"Census Tract 119, Bronx County, New York",5700,796,14.0,549,0,0.0,,0,0.0,,0,0.0,1261,152,12.1,,20,1.6,,29,2.3,,82,6.5,,21,1.7,,20,1.6,3446,420,12.2,,73,2.1,,83,2.4,,274,8.0,,174,5.0,,94,2.7,,163,4.7,444,224,50.5,,27,6.1,,70,15.8,,45,10.1,,148,33.3,,66,14.9,,78,17.6
1400000US36005012101,36005012101,"Census Tract 121.01, Bronx County, New York",2983,229,7.7,135,0,0.0,,0,0.0,,0,0.0,852,13,1.5,,0,0.0,,0,0.0,,13,1.5,,0,0.0,,0,0.0,1809,149,8.2,,0,0.0,,36,2.0,,55,3.0,,68,3.8,,21,1.2,,54,3.0,187,67,35.8,,0,0.0,,8,4.3,,28,15.0,,47,25.1,,12,6.4,,26,13.9
1400000US36005012102,36005012102,"Census Tract 121.02, Bronx County, New York",1462,177,12.1,241,0,0.0,,0,0.0,,0,0.0,317,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,744,130,17.5,,0,0.0,,22,3.0,,86,11.6,,80,10.8,,43,5.8,,52,7.0,160,47,29.4,,0,0.0,,0,0.0,,31,19.4,,30,18.8,,14,8.8,,31,19.4
1400000US36005012300,36005012300,"Census Tract 123, Bronx County, New York",3582,549,15.3,355,0,0.0,,0,0.0,,0,0.0,945,109,11.5,,0,0.0,,2,0.2,,97,10.3,,9,1.0,,10,1.1,1955,285,14.6,,59,3.0,,42,2.1,,138,7.1,,139,7.1,,36,1.8,,76,3.9,327,155,47.4,,69,21.1,,0,0.0,,36,11.0,,72,22.0,,49,15.0,,62,19.0
1400000US36005012500,36005012500,"Census Tract 125, Bronx County, New York",3792,438,11.6,494,0,0.0,,0,0.0,,0,0.0,871,117,13.4,,0,0.0,,0,0.0,,107,12.3,,16,1.8,,26,3.0,2228,277,12.4,,22,1.0,,74,3.3,,83,3.7,,107,4.8,,37,1.7,,72,3.2,199,44,22.1,,7,3.5,,9,4.5,,8,4.0,,16,8.0,,7,3.5,,28,14.1
1400000US36005012701,36005012701,"Census Tract 127.01, Bronx County, New York",2008,380,18.9,122,0,0.0,,0,0.0,,0,0.0,435,33,7.6,,0,0.0,,0,0.0,,33,7.6,,0,0.0,,0,0.0,1205,209,17.3,,23,1.9,,15,1.2,,67,5.6,,130,10.8,,34,2.8,,65,5.4,246,138,56.1,,37,15.0,,43,17.5,,53,21.5,,83,33.7,,38,15.4,,85,34.6
1400000US36005012901,36005012901,"Census Tract 129.01, Bronx County, New York",3357,463,13.8,327,9,2.8,,0,0.0,,9,2.8,857,81,9.5,,0,0.0,,34,4.0,,38,4.4,,9,1.1,,9,1.1,1806,205,11.4,,35,1.9,,32,1.8,,149,8.3,,90,5.0,,6,0.3,,41,2.3,367,168,45.8,,47,12.8,,32,8.7,,38,10.4,,132,36.0,,64,17.4,,77,21.0
1400000US36005013000,36005013000,"Census Tract 130, Bronx County, New York",1017,206,20.3,12,0,0.0,,0,0.0,,0,0.0,58,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,782,105,13.4,,0,0.0,,9,1.2,,58,7.4,,68,8.7,,8,1.0,,40,5.1,165,101,61.2,,29,17.6,,10,6.1,,0,0.0,,58,35.2,,15,9.1,,20,12.1
1400000US36005013100,36005013100,"Census Tract 131, Bronx County, New York",5108,854,16.7,392,0,0.0,,0,0.0,,0,0.0,1154,182,15.8,,40,3.5,,31,2.7,,153,13.3,,18,1.6,,31,2.7,3173,390,12.3,,25,0.8,,82,2.6,,250,7.9,,149,4.7,,22,0.7,,154,4.9,389,282,72.5,,102,26.2,,123,31.6,,150,38.6,,198,50.9,,138,35.5,,126,32.4
1400000US36005013200,36005013200,"Census Tract 132, Bronx County, New York",6901,642,9.3,301,1,0.3,,1,0.3,,1,0.3,991,17,1.7,,0,0.0,,0,0.0,,17,1.7,,0,0.0,,17,1.7,4729,336,7.1,,41,0.9,,29,0.6,,107,2.3,,176,3.7,,122,2.6,,157,3.3,880,288,32.7,,41,4.7,,150,17.0,,74,8.4,,226,25.7,,69,7.8,,101,11.5
1400000US36005013300,36005013300,"Census Tract 133, Bronx County, New York",6702,1181,17.6,464,0,0.0,,0,0.0,,0,0.0,1281,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,4111,719,17.5,,14,0.3,,160,3.9,,344,8.4,,361,8.8,,39,0.9,,87,2.1,846,462,54.6,,78,9.2,,94,11.1,,183,21.6,,418,49.4,,137,16.2,,215,25.4
1400000US36005013500,36005013500,"Census Tract 135, Bronx County, New York",3603,674,18.7,215,10,4.7,,0,0.0,,10,4.7,807,47,5.8,,8,1.0,,14,1.7,,23,2.9,,8,1.0,,10,1.2,2332,480,20.6,,66,2.8,,86,3.7,,197,8.4,,270,11.6,,92,3.9,,188,8.1,249,137,55.0,,15,6.0,,45,18.1,,99,39.8,,112,45.0,,46,18.5,,77,30.9
1400000US36005013800,36005013800,"Census Tract 138, Bronx County, New York",3180,355,11.2,206,31,15.0,,31,15.0,,31,15.0,423,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1995,81,4.1,,29,1.5,,0,0.0,,42,2.1,,57,2.9,,17,0.9,,54,2.7,556,243,43.7,,152,27.3,,51,9.2,,21,3.8,,217,39.0,,54,9.7,,31,5.6
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",3407,672,19.7,254,15,5.9,,15,5.9,,0,0.0,729,106,14.5,,0,0.0,,22,3.0,,98,13.4,,22,3.0,,22,3.0,2065,347,16.8,,19,0.9,,53,2.6,,177,8.6,,152,7.4,,31,1.5,,75,3.6,359,204,56.8,,76,21.2,,59,16.4,,52,14.5,,167,46.5,,22,6.1,,126,35.1
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",833,140,16.8,88,0,0.0,,0,0.0,,0,0.0,203,28,13.8,,0,0.0,,0,0.0,,28,13.8,,0,0.0,,0,0.0,483,65,13.5,,0,0.0,,0,0.0,,25,5.2,,40,8.3,,0,0.0,,0,0.0,59,47,79.7,,15,25.4,,0,0.0,,27,45.8,,18,30.5,,0,0.0,,13,22.0
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",5361,810,15.1,427,0,0.0,,0,0.0,,0,0.0,1242,40,3.2,,0,0.0,,33,2.7,,7,0.6,,0,0.0,,0,0.0,2938,442,15.0,,41,1.4,,77,2.6,,197,6.7,,336,11.4,,75,2.6,,162,5.5,754,328,43.5,,33,4.4,,26,3.4,,44,5.8,,272,36.1,,146,19.4,,170,22.5
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",5904,1027,17.4,574,0,0.0,,0,0.0,,0,0.0,1571,73,4.6,,0,0.0,,10,0.6,,63,4.0,,16,1.0,,0,0.0,3421,738,21.6,,165,4.8,,210,6.1,,395,11.5,,413,12.1,,261,7.6,,328,9.6,338,216,63.9,,81,24.0,,73,21.6,,90,26.6,,183,54.1,,97,28.7,,135,39.9
1400000US36005014701,36005014701,"Census Tract 147.01, Bronx County, New York",5860,1237,21.1,438,0,0.0,,0,0.0,,0,0.0,1647,263,16.0,,0,0.0,,0,0.0,,230,14.0,,0,0.0,,0,0.0,3284,658,20.0,,98,3.0,,31,0.9,,514,15.7,,294,9.0,,110,3.3,,204,6.2,491,316,64.4,,27,5.5,,14,2.9,,52,10.6,,316,64.4,,97,19.8,,91,18.5
1400000US36005014702,36005014702,"Census Tract 147.02, Bronx County, New York",5436,1106,20.3,432,0,0.0,,0,0.0,,0,0.0,1428,149,10.4,,14,1.0,,0,0.0,,149,10.4,,0,0.0,,0,0.0,3153,832,26.4,,162,5.1,,99,3.1,,365,11.6,,550,17.4,,176,5.6,,367,11.6,423,125,29.6,,40,9.5,,30,7.1,,10,2.4,,125,29.6,,63,14.9,,49,11.6
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",4275,627,14.7,312,8,2.6,,8,2.6,,0,0.0,889,112,12.6,,0,0.0,,0,0.0,,112,12.6,,11,1.2,,40,4.5,2711,330,12.2,,12,0.4,,28,1.0,,127,4.7,,213,7.9,,11,0.4,,50,1.8,363,177,48.8,,36,9.9,,56,15.4,,45,12.4,,110,30.3,,26,7.2,,41,11.3
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",6196,785,12.7,523,22,4.2,,22,4.2,,22,4.2,1412,92,6.5,,0,0.0,,32,2.3,,51,3.6,,0,0.0,,9,0.6,3929,528,13.4,,18,0.5,,112,2.9,,273,6.9,,257,6.5,,97,2.5,,148,3.8,332,143,43.1,,12,3.6,,44,13.3,,17,5.1,,100,30.1,,38,11.4,,76,22.9
1400000US36005015200,36005015200,"Census Tract 152, Bronx County, New York",2559,208,8.1,144,0,0.0,,0,0.0,,0,0.0,482,24,5.0,,0,0.0,,0,0.0,,24,5.0,,0,0.0,,13,2.7,1459,73,5.0,,14,1.0,,0,0.0,,39,2.7,,34,2.3,,5,0.3,,20,1.4,474,111,23.4,,62,13.1,,6,1.3,,55,11.6,,55,11.6,,36,7.6,,84,17.7
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",4071,721,17.7,466,0,0.0,,0,0.0,,0,0.0,1194,209,17.5,,23,1.9,,58,4.9,,194,16.2,,22,1.8,,45,3.8,2127,408,19.2,,53,2.5,,114,5.4,,152,7.1,,222,10.4,,108,5.1,,170,8.0,284,104,36.6,,61,21.5,,8,2.8,,14,4.9,,90,31.7,,57,20.1,,70,24.6
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",3453,259,7.5,450,0,0.0,,0,0.0,,0,0.0,634,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,2020,105,5.2,,34,1.7,,0,0.0,,10,0.5,,61,3.0,,10,0.5,,8,0.4,349,154,44.1,,35,10.0,,43,12.3,,61,17.5,,146,41.8,,98,28.1,,108,30.9
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",3174,390,12.3,400,0,0.0,,0,0.0,,0,0.0,689,44,6.4,,0,0.0,,12,1.7,,24,3.5,,12,1.7,,0,0.0,1984,311,15.7,,30,1.5,,67,3.4,,157,7.9,,155,7.8,,32,1.6,,88,4.4,101,35,34.7,,35,34.7,,0,0.0,,0,0.0,,35,34.7,,0,0.0,,0,0.0
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",1278,133,10.4,73,0,0.0,,0,0.0,,0,0.0,257,10,3.9,,0,0.0,,0,0.0,,10,3.9,,10,3.9,,10,3.9,745,30,4.0,,0,0.0,,0,0.0,,9,1.2,,30,4.0,,0,0.0,,8,1.1,203,93,45.8,,43,21.2,,5,2.5,,14,6.9,,61,30.0,,7,3.4,,20,9.9
1400000US36005015900,36005015900,"Census Tract 159, Bronx County, New York",2547,303,11.9,129,0,0.0,,0,0.0,,0,0.0,833,28,3.4,,0,0.0,,4,0.5,,24,2.9,,0,0.0,,0,0.0,1377,176,12.8,,8,0.6,,6,0.4,,74,5.4,,117,8.5,,19,1.4,,94,6.8,208,99,47.6,,32,15.4,,45,21.6,,24,11.5,,86,41.3,,56,26.9,,53,25.5
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",4050,399,9.9,200,0,0.0,,0,0.0,,0,0.0,532,4,0.8,,0,0.0,,0,0.0,,4,0.8,,4,0.8,,4,0.8,2776,170,6.1,,31,1.1,,21,0.8,,72,2.6,,67,2.4,,0,0.0,,72,2.6,542,225,41.5,,64,11.8,,25,4.6,,25,4.6,,166,30.6,,26,4.8,,96,17.7
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",4541,672,14.8,309,0,0.0,,0,0.0,,0,0.0,1020,119,11.7,,27,2.6,,37,3.6,,55,5.4,,0,0.0,,0,0.0,2658,322,12.1,,11,0.4,,60,2.3,,156,5.9,,231,8.7,,49,1.8,,126,4.7,554,231,41.7,,32,5.8,,46,8.3,,42,7.6,,188,33.9,,31,5.6,,106,19.1
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",1544,184,11.9,89,0,0.0,,0,0.0,,0,0.0,318,7,2.2,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,7,2.2,981,116,11.8,,25,2.5,,15,1.5,,71,7.2,,52,5.3,,18,1.8,,68,6.9,156,61,39.1,,26,16.7,,20,12.8,,8,5.1,,30,19.2,,8,5.1,,23,14.7
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",228,7,3.1,30,0,0.0,,0,0.0,,0,0.0,75,7,9.3,,0,0.0,,0,0.0,,7,9.3,,0,0.0,,0,0.0,123,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",1015,107,10.5,51,0,0.0,,0,0.0,,0,0.0,186,10,5.4,,0,0.0,,0,0.0,,10,5.4,,0,0.0,,0,0.0,579,43,7.4,,8,1.4,,10,1.7,,14,2.4,,19,3.3,,14,2.4,,24,4.1,199,54,27.1,,37,18.6,,0,0.0,,5,2.5,,22,11.1,,4,2.0,,21,10.6
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",1287,137,10.6,118,7,5.9,,7,5.9,,0,0.0,179,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,946,117,12.4,,5,0.5,,0,0.0,,35,3.7,,86,9.1,,0,0.0,,35,3.7,44,13,29.5,,13,29.5,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",2372,433,18.3,172,44,25.6,,44,25.6,,44,25.6,422,14,3.3,,0,0.0,,0,0.0,,14,3.3,,5,1.2,,5,1.2,1379,162,11.7,,15,1.1,,0,0.0,,68,4.9,,87,6.3,,7,0.5,,54,3.9,399,213,53.4,,30,7.5,,30,7.5,,79,19.8,,159,39.8,,102,25.6,,123,30.8
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",2186,314,14.4,209,0,0.0,,0,0.0,,0,0.0,509,49,9.6,,0,0.0,,0,0.0,,49,9.6,,9,1.8,,9,1.8,1360,187,13.8,,20,1.5,,33,2.4,,100,7.4,,116,8.5,,23,1.7,,96,7.1,108,78,72.2,,12,11.1,,12,11.1,,56,51.9,,34,31.5,,12,11.1,,43,39.8
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",1617,236,14.6,101,0,0.0,,0,0.0,,0,0.0,276,35,12.7,,5,1.8,,0,0.0,,30,10.9,,0,0.0,,0,0.0,1192,171,14.3,,7,0.6,,26,2.2,,83,7.0,,104,8.7,,50,4.2,,78,6.5,48,30,62.5,,0,0.0,,13,27.1,,24,50.0,,23,47.9,,8,16.7,,2,4.2
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",3,3,100.0,0,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,3,3,100.0,,1,33.3,,0,0.0,,3,100.0,,1,33.3,,1,33.3,,2,66.7,0,0,,,0,,,0,,,0,,,0,,,0,,,0,
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",6372,1211,19.0,388,0,0.0,,0,0.0,,0,0.0,1448,46,3.2,,0,0.0,,0,0.0,,46,3.2,,23,1.6,,23,1.6,3697,606,16.4,,102,2.8,,135,3.7,,284,7.7,,415,11.2,,73,2.0,,108,2.9,839,559,66.6,,93,11.1,,116,13.8,,191,22.8,,465,55.4,,75,8.9,,220,26.2
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",7073,1135,16.0,496,0,0.0,,0,0.0,,0,0.0,1740,89,5.1,,0,0.0,,0,0.0,,89,5.1,,0,0.0,,0,0.0,4131,662,16.0,,132,3.2,,0,0.0,,487,11.8,,243,5.9,,71,1.7,,231,5.6,706,384,54.4,,112,15.9,,122,17.3,,148,21.0,,277,39.2,,106,15.0,,195,27.6
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",3557,420,11.8,228,0,0.0,,0,0.0,,0,0.0,862,45,5.2,,14,1.6,,0,0.0,,31,3.6,,0,0.0,,0,0.0,2276,326,14.3,,101,4.4,,89,3.9,,152,6.7,,193,8.5,,22,1.0,,112,4.9,191,49,25.7,,0,0.0,,15,7.9,,0,0.0,,34,17.8,,0,0.0,,34,17.8
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",4859,494,10.2,556,0,0.0,,0,0.0,,0,0.0,900,22,2.4,,0,0.0,,0,0.0,,22,2.4,,0,0.0,,0,0.0,3142,390,12.4,,21,0.7,,35,1.1,,243,7.7,,245,7.8,,22,0.7,,99,3.2,261,82,31.4,,7,2.7,,20,7.7,,30,11.5,,80,30.7,,17,6.5,,9,3.4
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",4961,617,12.4,432,0,0.0,,0,0.0,,0,0.0,801,32,4.0,,0,0.0,,18,2.2,,0,0.0,,0,0.0,,0,0.0,3460,413,11.9,,30,0.9,,16,0.5,,250,7.2,,179,5.2,,42,1.2,,58,1.7,268,172,64.2,,44,16.4,,78,29.1,,44,16.4,,120,44.8,,47,17.5,,92,34.3
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",3624,328,9.1,243,0,0.0,,0,0.0,,0,0.0,741,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,2510,256,10.2,,26,1.0,,63,2.5,,97,3.9,,159,6.3,,57,2.3,,47,1.9,130,72,55.4,,19,14.6,,0,0.0,,36,27.7,,72,55.4,,25,19.2,,15,11.5
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",3393,535,15.8,139,0,0.0,,0,0.0,,0,0.0,591,77,13.0,,0,0.0,,0,0.0,,77,13.0,,0,0.0,,11,1.9,2253,287,12.7,,32,1.4,,37,1.6,,182,8.1,,60,2.7,,16,0.7,,68,3.0,410,171,41.7,,30,7.3,,23,5.6,,71,17.3,,94,22.9,,67,16.3,,46,11.2
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",5233,446,8.5,384,0,0.0,,0,0.0,,0,0.0,1007,75,7.4,,0,0.0,,0,0.0,,75,7.4,,26,2.6,,31,3.1,3528,270,7.7,,44,1.2,,36,1.0,,130,3.7,,129,3.7,,12,0.3,,80,2.3,314,101,32.2,,0,0.0,,28,8.9,,43,13.7,,57,18.2,,13,4.1,,18,5.7
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",4346,955,22.0,193,0,0.0,,0,0.0,,0,0.0,828,122,14.7,,0,0.0,,0,0.0,,122,14.7,,0,0.0,,0,0.0,2658,427,16.1,,141,5.3,,94,3.5,,234,8.8,,274,10.3,,10,0.4,,78,2.9,667,406,60.9,,43,6.4,,38,5.7,,82,12.3,,357,53.5,,154,23.1,,259,38.8
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",3985,395,9.9,442,0,0.0,,0,0.0,,0,0.0,573,30,5.2,,0,0.0,,0,0.0,,30,5.2,,0,0.0,,15,2.6,2690,158,5.9,,86,3.2,,0,0.0,,54,2.0,,65,2.4,,16,0.6,,27,1.0,280,207,73.9,,0,0.0,,50,17.9,,68,24.3,,207,73.9,,139,49.6,,139,49.6
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",3945,496,12.6,252,0,0.0,,0,0.0,,0,0.0,613,27,4.4,,0,0.0,,0,0.0,,27,4.4,,0,0.0,,0,0.0,2486,212,8.5,,39,1.6,,0,0.0,,127,5.1,,55,2.2,,31,1.2,,44,1.8,594,257,43.3,,61,10.3,,50,8.4,,53,8.9,,183,30.8,,54,9.1,,122,20.5
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",6766,984,14.5,648,0,0.0,,0,0.0,,0,0.0,1455,79,5.4,,0,0.0,,9,0.6,,79,5.4,,9,0.6,,20,1.4,4237,755,17.8,,131,3.1,,106,2.5,,419,9.9,,444,10.5,,190,4.5,,325,7.7,426,150,35.2,,7,1.6,,48,11.3,,22,5.2,,115,27.0,,11,2.6,,33,7.7
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",7868,1287,16.4,564,35,6.2,,35,6.2,,35,6.2,1964,101,5.1,,0,0.0,,18,0.9,,83,4.2,,37,1.9,,49,2.5,4893,886,18.1,,151,3.1,,192,3.9,,517,10.6,,609,12.4,,179,3.7,,337,6.9,447,265,59.3,,90,20.1,,122,27.3,,62,13.9,,234,52.3,,57,12.8,,93,20.8
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",5244,1078,20.6,324,0,0.0,,0,0.0,,0,0.0,1233,112,9.1,,16,1.3,,33,2.7,,71,5.8,,0,0.0,,0,0.0,3234,801,24.8,,123,3.8,,91,2.8,,275,8.5,,560,17.3,,171,5.3,,282,8.7,453,165,36.4,,61,13.5,,93,20.5,,108,23.8,,149,32.9,,91,20.1,,120,26.5
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",2098,286,13.6,74,0,0.0,,0,0.0,,0,0.0,581,67,11.5,,39,6.7,,0,0.0,,28,4.8,,0,0.0,,0,0.0,1240,104,8.4,,23,1.9,,23,1.9,,40,3.2,,78,6.3,,0,0.0,,37,3.0,203,115,56.7,,29,14.3,,6,3.0,,49,24.1,,100,49.3,,24,11.8,,49,24.1
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",7397,1079,14.6,412,0,0.0,,0,0.0,,0,0.0,1825,25,1.4,,10,0.5,,0,0.0,,15,0.8,,0,0.0,,15,0.8,4679,815,17.4,,107,2.3,,273,5.8,,366,7.8,,543,11.6,,142,3.0,,282,6.0,481,239,49.7,,27,5.6,,51,10.6,,75,15.6,,192,39.9,,96,20.0,,97,20.2
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",8035,959,11.9,1074,0,0.0,,0,0.0,,0,0.0,1910,138,7.2,,0,0.0,,45,2.4,,93,4.9,,46,2.4,,46,2.4,4761,663,13.9,,106,2.2,,73,1.5,,128,2.7,,367,7.7,,60,1.3,,294,6.2,290,158,54.5,,0,0.0,,24,8.3,,31,10.7,,127,43.8,,11,3.8,,31,10.7
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",7395,1048,14.2,387,0,0.0,,0,0.0,,0,0.0,1651,80,4.8,,0,0.0,,0,0.0,,80,4.8,,0,0.0,,0,0.0,4789,693,14.5,,176,3.7,,155,3.2,,190,4.0,,381,8.0,,86,1.8,,136,2.8,568,275,48.4,,60,10.6,,125,22.0,,54,9.5,,188,33.1,,52,9.2,,94,16.5
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",4615,580,12.6,406,31,7.6,,18,4.4,,31,7.6,711,61,8.6,,0,0.0,,36,5.1,,25,3.5,,13,1.8,,19,2.7,3149,364,11.6,,65,2.1,,118,3.7,,160,5.1,,237,7.5,,113,3.6,,134,4.3,349,124,35.5,,70,20.1,,38,10.9,,75,21.5,,32,9.2,,2,0.6,,12,3.4
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",4020,405,10.1,500,0,0.0,,0,0.0,,0,0.0,865,70,8.1,,0,0.0,,0,0.0,,58,6.7,,12,1.4,,12,1.4,2458,291,11.8,,12,0.5,,36,1.5,,67,2.7,,185,7.5,,11,0.4,,140,5.7,197,44,22.3,,11,5.6,,22,11.2,,9,4.6,,19,9.6,,12,6.1,,17,8.6
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",2315,356,15.4,187,23,12.3,,23,12.3,,23,12.3,526,40,7.6,,0,0.0,,0,0.0,,28,5.3,,12,2.3,,0,0.0,1397,168,12.0,,3,0.2,,67,4.8,,73,5.2,,101,7.2,,65,4.7,,78,5.6,205,125,61.0,,28,13.7,,47,22.9,,54,26.3,,115,56.1,,55,26.8,,82,40.0
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",2805,294,10.5,282,0,0.0,,0,0.0,,0,0.0,486,5,1.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,5,1.0,1841,185,10.0,,24,1.3,,14,0.8,,35,1.9,,95,5.2,,29,1.6,,76,4.1,196,104,53.1,,30,15.3,,30,15.3,,16,8.2,,68,34.7,,25,12.8,,68,34.7
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",6846,927,13.5,651,0,0.0,,0,0.0,,0,0.0,1564,148,9.5,,0,0.0,,0,0.0,,119,7.6,,29,1.9,,18,1.2,4073,538,13.2,,55,1.4,,101,2.5,,220,5.4,,358,8.8,,111,2.7,,161,4.0,558,241,43.2,,95,17.0,,67,12.0,,66,11.8,,169,30.3,,49,8.8,,163,29.2
